label,path
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g18_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g18_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g18_c04
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g18_c05
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g18_c06
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c01
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c04
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c05
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c06
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g19_c07
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c01
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c04
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c05
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c06
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g20_c07
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c01
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c04
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c05
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c06
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g21_c07
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g22_c01
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g22_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g22_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g22_c04
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g23_c01
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g23_c02
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g23_c03
10,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\Drumming\v_Drumming_g23_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g01_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g02_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g02_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g02_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g02_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g02_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g03_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g03_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g03_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g03_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g03_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g04_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g04_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g04_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g04_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g04_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g05_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g05_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g05_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g05_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g05_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g06_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g06_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g06_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g06_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g06_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g07_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g08_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g08_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g08_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g08_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g08_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g09_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g09_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g09_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g09_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g09_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g10_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g11_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g11_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g11_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g11_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g12_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g12_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g12_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g12_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g12_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g13_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g13_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g13_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g13_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g14_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g14_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g14_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g14_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g14_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g15_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g15_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g15_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g15_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g16_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g17_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g17_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g17_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g17_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g17_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g18_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g18_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g18_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g18_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g18_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g19_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g20_c06
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g21_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g21_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g21_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g21_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g21_c05
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g22_c01
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g22_c02
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g22_c03
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g22_c04
11,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\FrisbeeCatch\v_FrisbeeCatch_g22_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g01_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g02_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g02_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g02_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g02_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g03_c07
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g04_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g05_c07
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g06_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g06_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g06_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g06_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g07_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g07_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g07_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g07_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g07_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g08_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g09_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g09_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g09_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g09_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g10_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g10_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g10_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g10_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c05
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c06
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g11_c07
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g12_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g12_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g12_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g12_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g13_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g13_c02
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g13_c03
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g13_c04
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g14_c01
12,C:\Users\Charlescai\PycharmProjects\Action_recognition_tf-master\test_dataset\GolfSwing\v_GolfSwing_g14_c02
